stunting,kemiskinan,ketidakcukupan
0.3968871595330739,0.5781503515413737,0.0
0.3190661478599222,0.03731746890210924,0.12281115592983118
0.37743190661478593,0.09464575446187129,0.1871967856328482
0.529182879377432,0.12385073012439157,0.04825875341054734
0.4163424124513618,0.08653326122228233,0.1350183599493627
0.5058365758754864,0.22174148188209847,0.10164020789595765
0.4747081712062256,0.2547322877230936,0.6651176687975215
0.5369649805447472,0.24499729583558683,0.41517074359760653
0.019455252918287924,0.4218496484586263,0.5155489506915449
0.6770428015564203,0.20822065981611687,0.6626762279936153
0.2918287937743191,0.39697133585722016,0.39574143529985295
0.4007782101167315,0.4267171444023797,0.48596466397754345
0.529182879377432,0.27312060573282854,0.2169461939471139
0.622568093385214,0.5159545700378583,0.21462269714339632
0.43968871595330733,0.46836127636560304,0.5091013453478954
0.43968871595330733,0.45862628447809634,0.266050212692347
0.4007782101167315,0.3656030286641428,0.2984612239442046
0.12062256809338523,0.5186587344510547,0.3155002005048003
0.22178988326848248,0.3866955110870742,0.23383970624081019
0.29961089494163423,0.32828555976203355,0.1569873957178465
0.42412451361867703,0.29853975121687404,0.2379638147807421
0.4474708171206226,0.13304488912925905,0.29181704526690727
0.9377431906614786,0.44077879935100056,0.4089275745209508
0.4124513618677043,0.34667387777176856,0.055398296888637275
0.5603112840466926,0.22660897782585182,0.10828045510658205
0.5058365758754864,0.26284478096268254,0.04766903340960379
0.6264591439688716,0.08274743104380747,0.24624741506066253
0.3190661478599222,0.36127636560302867,0.062101447566028985
0.19455252918287935,0.09031909140075717,0.15133394664213431
0.22568093385214005,0.0,0.12286226499657961
0.6070038910505837,0.1108707409410492,0.06394137396897286
0.5019455252918288,0.4737696051919957,0.11799117778878587
0.47081712062256814,0.1898323418063818,0.028794061912737166
0.3463035019455252,0.45105462412114655,0.8827361435457112
0.5019455252918288,0.519740400216333,0.6065112951037513
0.6070038910505837,0.6403461330448892,0.3563717280368614
0.5408560311284047,0.6690102758247702,0.4558417663293468
0.43968871595330733,0.7230935640886966,0.6306544319423804
0.3190661478599222,0.46133044889129254,0.4428286116418591
0.6692607003891049,0.6998377501352082,0.3790091131397479
0.490272373540856,0.4591671173607356,0.7100346755360555
0.6926070038910506,0.39426717144402385,0.4749093796931883
0.5486381322957199,0.5246078961600866,0.6213683076608559
0.39299610894941633,0.27744726879394266,0.39591835130013603
0.32684824902723736,0.4526771227690644,0.4793204853002461
0.4163424124513618,0.3921038399134668,0.3219792575818335
0.3540856031128405,0.5446187128177393,0.3981710817037404
0.7354085603112841,0.49161709031909145,0.8603543037765669
0.5836575875486381,0.49107625743645217,0.5784248971921465
0.3540856031128405,0.6316928069226608,0.2946044551380338
0.3813229571984436,0.36938885884261763,0.5121128488193806
0.2529182879377431,0.26446727961060035,0.3625716509801146
0.3463035019455252,0.20281233098972418,0.6561657191831984
0.12840466926070038,0.5164954029204976,0.3587266765739627
0.3035019455252918,0.24986479177934018,0.3236147477177836
0.8015564202334631,0.34234721471065443,0.5045447754739383
0.48638132295719844,0.3791238507301244,0.41384583932882
0.5447470817120623,0.34559221200649004,0.28691843779240284
0.49805447470817116,0.3574905354245538,0.26742622602788196
0.48249027237354086,0.6803677663601948,0.48001635490135947
0.35797665369649806,0.24175229853975122,0.604907256701185
0.6381322957198443,0.7171444023796647,0.7398548502504344
0.3346303501945525,0.19469983775013522,0.04772014247635223
0.3696498054474708,0.3228772309356409,0.16532603653118833
0.28404669260700394,0.120605732828556,0.041284331532721597
0.17509727626459143,0.09140075716603571,0.3544964184338609
0.490272373540856,0.23634396971335858,0.08872140840862092
0.43968871595330733,0.2866414277988102,0.06457434010331893
0.43968871595330733,0.7182260681449433,0.2139386219423018
0.3813229571984436,0.5040562466197944,0.3981278355703379
0.5058365758754864,0.6944294213088156,0.347085603755337
0.4124513618677043,0.27690643591130343,0.2354398131767037
0.31517509727626464,0.21200648999459165,0.09800753269014538
0.19455252918287935,0.5808545159545702,0.19556294671290073
0.2607003891050584,0.366143861546782,0.3137703551686992
0.0,0.44131963223363985,0.3256551789210483
0.26848249027237353,0.21308815575987022,0.3211339922471477
0.4319066147859922,0.31476473769605195,0.46972377515155805
0.04669260700389105,0.4115738236884802,0.5213557269675024
0.6459143968871595,0.35911303407247164,0.8673326571210656
0.649805447470817,0.3412655489453759,0.350741867761187
0.9221789883268483,0.36073553272038944,0.9999999999999999
0.42412451361867703,0.2271498107084911,0.5098837072158139
0.17509727626459143,0.5548945375878853,0.41970372467152595
0.15175097276264587,0.4959437533802055,0.3587502653740004
0.7626459143968873,0.7631151974040022,0.44965756925278544
0.7548638132295722,0.3401838831800974,0.4529678641914152
0.15175097276264587,0.11844240129799893,0.3460516280203493
0.33073929961089493,0.38020551649540285,0.2458935830600964
0.40856031128404663,0.33856138453217954,0.3732691717972307
0.6264591439688716,0.4234721471065441,0.4102524787897373
0.2101167315175097,0.44835045970795034,0.20572185659582162
0.14007782101167315,0.37750135208220664,0.21528711501112605
0.18287937743190663,0.6203353163872365,0.36044865897671785
0.20622568093385213,0.5056787452677123,0.3604801107101015
0.17898832684824906,0.6500811249323959,0.3376893984069697
0.0077821011673151474,0.5310978907517578,0.21372632274196213
0.33073929961089493,0.43158464034613314,0.1447330140982395
0.42412451361867703,0.8826392644672798,0.2474111291958578
0.4747081712062256,1.0,0.18766463016693008
0.6070038910505837,0.5987020010816657,0.31851170397628537
0.17509727626459143,0.8350459707950244,0.23853387744832086
0.42412451361867703,0.2255273120605733,0.07553133772085013
0.18287937743190663,0.23850730124391567,0.02766966244427146
0.6264591439688716,0.08491076257436453,0.16943835067110136
